Document ID,Score
doc_23286,1.0
doc_13630,0.7147723951615937
doc_44034,0.6906381520057274
doc_20292,0.683632495241079
doc_26064,0.6020240519386464
doc_12477,0.59545690424556
doc_41653,0.555844953878165
doc_26876,0.5492702037894561
doc_9995,0.4472235194517298
doc_42516,0.38117498811146644
doc_41024,0.3285975255785943
doc_34869,0.3090911586659739
doc_27804,0.29164158961696385
doc_36828,0.28593048017451805
doc_11883,0.28155210137110415
doc_22445,0.2769351324839931
doc_22724,0.26659663382402815
doc_36881,0.26367433588411276
doc_35619,0.2588381374244955
doc_9545,0.2572093149337108
doc_17697,0.24634936854996656
doc_24620,0.24353026472066014
doc_41669,0.22786804647173403
doc_3459,0.22130230108192436
doc_18722,0.21527523624022862
doc_47870,0.2117600659306861
doc_36830,0.20845951221469614
doc_37376,0.20186448906030308
doc_14687,0.20000349670279013
doc_15307,0.19706429254448538
doc_19243,0.18952149870171756
doc_40315,0.1684761211373584
doc_33900,0.16347755138941195
doc_15741,0.16276991457660042
doc_9085,0.1623541738101184
doc_41957,0.15626413262696953
doc_12323,0.15057374242794244
doc_42558,0.1494031360594779
doc_30534,0.1480060531178231
doc_45347,0.14309807660627152
doc_16049,0.14069678183741346
doc_17183,0.14068125590810943
doc_2727,0.1388434601260471
doc_3470,0.13695263635589427
doc_39883,0.1361839501315909
doc_19325,0.13426551039058193
doc_16385,0.1297829875075819
doc_2517,0.12829699532674305
doc_21778,0.12713134143579716
doc_41851,0.12490112875148351
doc_16420,0.12408441405855622
doc_20138,0.12141001626143717
doc_20917,0.12060082879106729
doc_5507,0.11257493289847069
doc_14779,0.1096076231651712
doc_20342,0.10669959267090166
doc_42358,0.10373226272150819
doc_45242,0.10026048615510157
doc_27647,0.09970318832793168
doc_23721,0.09848402314772992
doc_42716,0.09670585730703307
doc_26803,0.09531320217181415
doc_6480,0.09490716861974827
doc_6736,0.09419462892524894
doc_38015,0.09356797972923704
doc_43873,0.08918022365354783
doc_30735,0.08819658433192586
doc_3227,0.08784311075552026
doc_7778,0.08268105138137018
doc_32295,0.0820459792239206
doc_47052,0.07688583508526993
doc_2163,0.07687192002437941
doc_8006,0.07639200469139786
doc_45761,0.07624029543430949
doc_35065,0.07258320835326076
doc_6717,0.0719197641102991
doc_23388,0.0714217737047117
doc_2367,0.07097545768944014
doc_43834,0.0709647946376763
doc_20732,0.07065831723091294
doc_13495,0.07017910215184531
doc_14575,0.06939324380819266
doc_14324,0.06872661400916218
doc_48424,0.06788504906394867
doc_24824,0.06759964948232408
doc_40705,0.06752911251597132
doc_20126,0.06748295710903261
doc_41540,0.0667465130378279
doc_18680,0.06572159379422668
doc_12264,0.06536512951078707
doc_22796,0.06460131461661844
doc_9069,0.06389140323386928
doc_31678,0.06271135298016252
doc_3882,0.06223073219782576
doc_22162,0.05859324298346695
doc_37937,0.058109530412724535
doc_19010,0.057149771837295193
doc_1265,0.05597533697470491
doc_44802,0.05574399891253088
doc_30235,0.05459325612487745
doc_8247,0.052423295729194484
doc_20362,0.05234651602480959
doc_27309,0.052138127493188545
doc_3277,0.05083692784593038
doc_40857,0.05055416490473022
doc_15247,0.04935568234221618
doc_29886,0.048199944617196434
doc_39183,0.04707969410554342
doc_34775,0.04680705485472679
doc_38293,0.04674347728432423
doc_20539,0.0463184517096328
doc_6542,0.0452894753131833
doc_11682,0.04457949258450419
doc_36996,0.04439085560277859
doc_33211,0.044371393728027696
doc_5041,0.04418928866690113
doc_43829,0.0440402918137235
doc_3500,0.04326000529365262
doc_2062,0.04311381468501863
doc_6497,0.04290117436445059
doc_15770,0.04284492424851794
doc_41999,0.04271754973105437
doc_26804,0.042042432861366184
doc_18504,0.042041508180118724
doc_20849,0.041196320029471906
doc_21932,0.0407731393092278
doc_46035,0.04050760998808094
doc_36704,0.04011577922939715
doc_97,0.04001520172504166
doc_41709,0.03951079184219486
doc_35246,0.03894459576870343
doc_19700,0.038686255843404745
doc_12501,0.0370291970371975
doc_44054,0.035675030630980833
doc_18245,0.03543677488188237
doc_24995,0.034510646234105685
doc_24962,0.03448910379869473
doc_45283,0.034322301125355135
doc_42668,0.03432163121037494
doc_25955,0.033341017066465826
doc_13118,0.03314011765390484
doc_32866,0.032893904569910086
doc_9979,0.032445433085533874
doc_6280,0.0324281483939588
doc_20693,0.032301578453509144
doc_39442,0.031951323891227075
doc_900,0.03174218391859059
doc_20660,0.03164931125911178
doc_18061,0.031214410414348005
doc_19388,0.030519195307687815
doc_41627,0.03028200293935966
doc_43538,0.029521528923643448
doc_37310,0.029502923902237358
doc_14252,0.028622076974672568
doc_13540,0.028514431478468702
doc_46747,0.02818361923930905
doc_13723,0.027994021435353726
doc_31449,0.02788099528157188
doc_3016,0.027684547176336102
doc_6065,0.02764576974400667
doc_23275,0.027625199982806346
doc_31955,0.027400388397785927
doc_31785,0.027334348531069492
doc_36859,0.027305539889491866
doc_21025,0.027240023924432363
doc_1623,0.027055309550988924
doc_5807,0.026943439080535373
doc_18342,0.02659800635587377
doc_2718,0.026426294273235864
doc_22449,0.025934978808947476
doc_23540,0.025714414798618954
doc_47794,0.0256536999350148
doc_29781,0.025535435936492785
doc_46181,0.025440803928522496
doc_28228,0.025406113977801407
doc_18888,0.025363025649796055
doc_32833,0.025045784743166027
doc_22533,0.02468350821201462
doc_45984,0.024161067200436228
doc_30901,0.024134031484596325
doc_27692,0.024080190371567452
doc_47419,0.023943727905097405
doc_16206,0.023943072627157783
doc_37001,0.023937078858054798
doc_39317,0.023915680619902277
doc_45737,0.02387509720624908
doc_32124,0.02377591163163347
doc_14625,0.023580560947943762
doc_40662,0.02350387488435513
doc_42437,0.023446960184382443
doc_28227,0.023233631763296674
doc_29584,0.02306982669439444
doc_23208,0.022924519172804053
doc_39043,0.0228785365912996
doc_6104,0.022854964671490254
doc_37942,0.02271037898204321
doc_42613,0.022058408637029073
doc_36441,0.022022372172979643
doc_7037,0.02201667122210955
doc_38551,0.021914327100368364
doc_41553,0.021911138673695686
doc_35099,0.02186600260107147
doc_12926,0.021747738602549457
doc_45875,0.021623783049964672
doc_18994,0.021555365536297163
doc_18390,0.02140508822277231
doc_37143,0.021226585885174287
doc_6890,0.021225297590971068
doc_38073,0.02118840043885674
doc_27992,0.021146828843553435
doc_22923,0.020969288801285527
doc_19061,0.02093326431793184
doc_7202,0.020834755126490495
doc_38783,0.020622351386652187
doc_40537,0.020546655692995366
doc_35413,0.020389203791748144
doc_46192,0.020098985693826333
doc_20789,0.020074702673263386
doc_29465,0.020044380107896026
doc_19985,0.019954503391969206
doc_11253,0.019736152527275157
doc_20463,0.019639103303543407
doc_20344,0.01958043283751727
doc_26837,0.01945909809623072
doc_41567,0.019334209893603824
doc_21127,0.01930255271832088
doc_37068,0.01879288316488036
doc_33742,0.018624228935843014
doc_2143,0.018609523933596717
doc_11440,0.018594221280386625
doc_27922,0.018565643112840084
doc_20531,0.018498467843083524
doc_28781,0.018482541126164657
doc_12121,0.018383763216896217
doc_15677,0.01802897619854441
doc_40714,0.018027826668918865
doc_20816,0.018004335739925968
doc_30486,0.017956472669123726
doc_36032,0.01787022681769413
doc_32078,0.017792533863597203
doc_33904,0.017713307149560212
doc_46688,0.017505385657340475
doc_30013,0.017458170018228063
doc_4618,0.01741321526036753
doc_20809,0.017294643749760558
doc_21658,0.017157508498546054
doc_35163,0.017053481612114847
doc_38422,0.01697242490906691
doc_34348,0.016481528452963422
doc_22116,0.01642869647879527
doc_38458,0.016374865930285566
doc_43660,0.016355821081756632
doc_13046,0.01628477862688762
doc_27916,0.01621841176504346
doc_15512,0.01585140596960008
doc_32829,0.015828477188490436
doc_3472,0.015809274667643432
doc_39932,0.01580201101518199
doc_27750,0.015527626842515421
doc_12548,0.015514855384377553
doc_3211,0.01546628000659342
doc_33131,0.015399977716191143
doc_37497,0.015389975212929374
doc_25971,0.015379727400320474
doc_18047,0.015369466204088201
doc_37011,0.015342411003690513
doc_17053,0.01526152042913942
doc_27535,0.015104304101149187
doc_40237,0.015061575430325151
doc_46761,0.015038610673634427
doc_9232,0.01502407154808211
doc_37699,0.014999452151006615
doc_45540,0.01489441443480084
doc_27995,0.014636345358715908
doc_44701,0.014516169662056036
doc_1567,0.01442813923342833
doc_28457,0.014365298233341418
doc_47949,0.014248965435231202
doc_15217,0.014231691128192557
doc_45583,0.013946431758817721
doc_33929,0.013863118397583047
doc_39530,0.013738713142176874
doc_34816,0.013626489489565309
doc_31895,0.013613005770970084
doc_22982,0.013474952985246012
doc_43461,0.013425091338063992
doc_19100,0.013289963354006912
doc_2715,0.01314087497614701
doc_16437,0.013104804350700553
doc_14733,0.013101871278003307
doc_8939,0.013085661877703887
doc_36986,0.01305128993228295
doc_41521,0.012998139952814644
doc_10962,0.012882226968615835
doc_31679,0.012763712527535097
doc_29229,0.012723284898449646
doc_9145,0.01245099721351393
doc_4675,0.012426405615742476
doc_21141,0.012196557688452786
doc_1809,0.01208386818255246
doc_21153,0.012038883672416342
doc_8813,0.01203015680693085
doc_36653,0.011874427916736013
doc_9385,0.011870539761466691
doc_10671,0.011838219606354549
doc_13703,0.01183171552912635
doc_4803,0.011796974385899836
doc_30619,0.011667739823529037
doc_17604,0.011642744098374892
doc_18938,0.011547972419755494
doc_9963,0.011430816918079473
doc_26240,0.011429528623876254
doc_9571,0.01133489661590597
doc_20280,0.011174962818396873
doc_29762,0.010838821405187283
doc_19152,0.010776536205383404
doc_19870,0.01075857341583319
doc_14623,0.01074924025851837
doc_3663,0.010732781143470364
doc_14978,0.010681175436452781
doc_41727,0.010620276473005955
doc_23545,0.010235165095132386
doc_35193,0.010229651351164666
doc_33991,0.010217139195710549
doc_19431,0.010191492190982
doc_23037,0.010128637811033936
doc_8171,0.010123484940910416
doc_45676,0.010000527955806582
doc_6134,0.009980469587663097
doc_23739,0.009964106204237698
doc_17391,0.009934376254510395
doc_38924,0.009924549634925102
doc_38381,0.009899800146527147
doc_5169,0.00988116483818306
doc_1176,0.009869917702911984
doc_14321,0.009794328939634011
doc_31422,0.00976124704240355
doc_32837,0.009700561292543671
doc_42796,0.009683590304955927
doc_24886,0.009594800281302959
doc_36332,0.009588638828979305
doc_34404,0.009575944808752058
doc_9353,0.009538160230770027
