Document ID,Score
doc_13095,7.474697562162942
doc_19653,7.351107914844778
doc_30537,7.135246745964769
doc_48070,7.08324784400382
doc_48059,7.08324784400382
doc_47843,7.08324784400382
doc_48113,7.08324784400382
doc_47837,7.08324784400382
doc_48165,7.08324784400382
doc_48084,7.08324784400382
doc_48074,7.08324784400382
doc_48093,7.08324784400382
doc_48089,7.08324784400382
doc_47839,7.08324784400382
doc_47848,7.08324784400382
doc_48079,7.08324784400382
doc_47845,7.08324784400382
doc_47841,7.08324784400382
doc_48150,7.08324784400382
doc_48027,7.08324784400382
doc_48157,7.08324784400382
doc_41854,6.786503464283665
doc_445,6.672863106577935
doc_37270,6.607326391959878
doc_37241,6.607326391959878
doc_34729,6.590559989086728
doc_37219,6.584023660653047
doc_37209,6.584023660653047
doc_37117,6.560900297255756
doc_14153,6.560272990169903
doc_37232,6.537954058283671
doc_46574,6.534884210326619
doc_33904,6.531138003921132
doc_37090,6.515182740046193
doc_33299,6.501841736933773
doc_45537,6.484749274588869
doc_40582,6.444058857661151
doc_40893,6.38696940071693
doc_6913,6.33162567723137
doc_30746,6.329744024055235
doc_21486,6.304148759226555
doc_23958,6.223177796450104
doc_44428,6.223177796450104
doc_29115,6.196662996119156
doc_45581,6.186492096808462
doc_27054,6.170380572988847
doc_30529,6.131051867933295
doc_30530,6.131051867933295
doc_42274,6.118500356813536
doc_4052,6.118500356813536
doc_39532,6.1037152540945385
doc_11845,6.1037152540945385
doc_37054,6.06751271667896
doc_45417,6.023196269205046
doc_47642,6.0173941064395144
doc_12036,5.996841976666467
doc_22112,5.996841976666467
doc_25585,5.996841976666467
doc_37000,5.996841976666467
doc_43710,5.9707247426120595
doc_5074,5.9707247426120595
doc_46909,5.9707247426120595
doc_1785,5.944841287336792
doc_37257,5.919673974530781
doc_30394,5.9191883929338305
doc_43368,5.9191883929338305
doc_7618,5.9191883929338305
doc_7630,5.9191883929338305
doc_43491,5.893762901814374
doc_19058,5.893762901814374
doc_30435,5.893762901814374
doc_22284,5.893762901814374
doc_16573,5.868561715270555
doc_38921,5.868561715270555
doc_39710,5.8435817920799416
doc_47236,5.8435817920799416
doc_36992,5.8435817920799416
doc_7120,5.818820147150208
doc_28472,5.7458158455694495
doc_9676,5.612391461082311
doc_30422,5.5801697865061755
doc_39111,5.5801697865061755
doc_45291,5.516823777347609
doc_5552,5.516823777347609
doc_43601,5.516823777347609
doc_42736,5.516823777347609
doc_43279,5.516823777347609
doc_11632,5.516823777347609
doc_16380,5.516823777347609
doc_42665,5.516823777347609
doc_884,5.516823777347609
doc_9763,5.516823777347609
doc_5548,5.516823777347609
doc_23124,5.516823777347609
doc_46108,5.485687056083677
doc_13680,5.485687056083677
doc_12106,5.485687056083677
doc_13923,5.485687056083677
doc_22605,5.454899830967497
doc_18061,5.454899830967497
doc_14457,5.454899830967497
doc_27908,5.454899830967497
doc_17324,5.454899830967497
doc_16015,5.454899830967497
doc_12675,5.454899830967497
doc_14423,5.454899830967497
doc_14321,5.454899830967497
doc_14005,5.454899830967497
doc_14687,5.424456250426468
doc_13628,5.424456250426468
doc_47863,5.424456250426468
doc_14411,5.424456250426468
doc_14164,5.424456250426468
doc_14298,5.424456250426468
doc_13125,5.424456250426468
doc_14132,5.424456250426468
doc_14102,5.424456250426468
doc_13937,5.424456250426468
doc_13948,5.424456250426468
doc_14487,5.424456250426468
doc_32850,5.424456250426468
doc_13285,5.424456250426468
doc_14088,5.424456250426468
doc_14434,5.424456250426468
doc_14246,5.424456250426468
doc_33879,5.424456250426468
doc_14280,5.424456250426468
doc_14575,5.424456250426468
doc_14322,5.424456250426468
doc_13995,5.424456250426468
doc_14623,5.424456250426468
doc_19376,5.424456250426468
doc_24514,5.424456250426468
doc_9140,5.424456250426468
doc_14074,5.394350592792589
doc_29355,5.394350592792589
doc_14393,5.394350592792589
doc_13867,5.394350592792589
doc_44495,5.394350592792589
doc_19566,5.394350592792589
doc_13981,5.394350592792589
doc_29446,5.394350592792589
doc_14536,5.394350592792589
doc_24054,5.394350592792589
doc_13311,5.394350592792589
doc_14378,5.394350592792589
doc_20789,5.394350592792589
doc_17120,5.394350592792589
doc_22982,5.364577262717491
doc_14084,5.364577262717491
doc_23490,5.364577262717491
doc_10923,5.364577262717491
doc_44389,5.364577262717491
doc_4305,5.364577262717491
doc_12899,5.364577262717491
doc_21906,5.364577262717491
doc_19061,5.364577262717491
doc_42955,5.364577262717491
doc_7050,5.364577262717491
doc_9129,5.364577262717491
doc_42359,5.364577262717491
doc_6059,5.364577262717491
doc_35680,5.335130787705577
doc_16451,5.335130787705577
doc_13905,5.335130787705577
doc_14979,5.335130787705577
doc_47551,5.335130787705577
doc_14176,5.335130787705577
doc_8752,5.335130787705577
doc_36642,5.335130787705577
doc_4359,5.335130787705577
doc_24447,5.335130787705577
doc_14344,5.335130787705577
doc_27894,5.335130787705577
doc_7584,5.335130787705577
doc_32994,5.335130787705577
doc_47549,5.335130787705577
doc_17,5.335130787705577
doc_20071,5.306005814760686
doc_20506,5.306005814760686
doc_13328,5.306005814760686
doc_10447,5.306005814760686
doc_8488,5.306005814760686
doc_45811,5.306005814760686
doc_34290,5.306005814760686
doc_8115,5.306005814760686
doc_8164,5.306005814760686
doc_40716,5.306005814760686
doc_31238,5.306005814760686
doc_8888,5.306005814760686
doc_685,5.306005814760686
doc_40977,5.306005814760686
doc_7155,5.306005814760686
doc_46225,5.306005814760686
doc_40373,5.306005814760686
doc_20255,5.277197107142018
doc_40993,5.277197107142018
doc_27179,5.277197107142018
doc_7587,5.277197107142018
doc_5676,5.277197107142018
doc_8356,5.277197107142018
doc_35027,5.277197107142018
doc_13090,5.277197107142018
doc_8848,5.277197107142018
doc_28619,5.277197107142018
doc_13667,5.277197107142018
doc_32315,5.248699541225156
doc_45620,5.248699541225156
doc_3206,5.248699541225156
doc_19587,5.248699541225156
doc_27486,5.248699541225156
doc_8629,5.248699541225156
doc_8826,5.248699541225156
doc_8630,5.248699541225156
doc_12535,5.248699541225156
doc_9900,5.248699541225156
doc_6489,5.248699541225156
doc_45479,5.248699541225156
doc_5511,5.220508103464258
doc_9394,5.220508103464258
doc_5442,5.220508103464258
doc_19608,5.220508103464258
doc_38206,5.220508103464258
doc_30952,5.220508103464258
doc_5202,5.220508103464258
doc_29514,5.192617887451617
doc_11665,5.192617887451617
doc_20864,5.192617887451617
doc_19361,5.192617887451617
doc_36986,5.192617887451617
doc_14606,5.192617887451617
doc_8212,5.192617887451617
doc_11352,5.192617887451617
doc_6475,5.192617887451617
doc_44270,5.192617887451617
doc_33737,5.192617887451617
doc_1592,5.192617887451617
doc_22219,5.192617887451617
doc_13954,5.192617887451617
doc_20832,5.192617887451617
doc_14792,5.192617887451617
doc_33443,5.165024091070981
doc_15924,5.165024091070981
doc_44045,5.165024091070981
doc_8259,5.165024091070981
doc_15966,5.165024091070981
doc_8849,5.165024091070981
doc_11137,5.165024091070981
doc_10497,5.165024091070981
doc_9032,5.165024091070981
doc_29521,5.165024091070981
doc_8159,5.165024091070981
doc_39043,5.165024091070981
doc_13963,5.165024091070981
doc_44910,5.165024091070981
doc_22718,5.1377220137411435
doc_34336,5.1377220137411435
doc_35923,5.1377220137411435
doc_19612,5.1377220137411435
doc_47016,5.1377220137411435
doc_24328,5.1377220137411435
doc_3180,5.1377220137411435
doc_33742,5.1377220137411435
doc_42848,5.1377220137411435
doc_20992,5.1377220137411435
doc_42244,5.1377220137411435
doc_45192,5.1377220137411435
doc_11890,5.1377220137411435
doc_23286,5.110707053746525
doc_38815,5.110707053746525
doc_34286,5.110707053746525
doc_23198,5.110707053746525
doc_28417,5.110707053746525
doc_22197,5.110707053746525
doc_15522,5.110707053746525
doc_28072,5.110707053746525
doc_31812,5.110707053746525
doc_15195,5.110707053746525
doc_28209,5.110707053746525
doc_11227,5.110707053746525
doc_6620,5.110707053746525
doc_32867,5.110707053746525
doc_1666,5.110707053746525
doc_22088,5.110707053746525
doc_8840,5.083974705651495
doc_35074,5.083974705651495
doc_47424,5.083974705651495
doc_25482,5.083974705651495
doc_46310,5.083974705651495
doc_23037,5.083974705651495
doc_37376,5.083974705651495
doc_23109,5.083974705651495
doc_39063,5.083974705651495
doc_8856,5.083974705651495
doc_38422,5.083974705651495
doc_6066,5.083974705651495
doc_20348,5.083974705651495
doc_35730,5.083974705651495
doc_31266,5.083974705651495
doc_46339,5.083974705651495
doc_38874,5.083974705651495
doc_39627,5.083974705651495
doc_12677,5.083974705651495
doc_27193,5.083974705651495
doc_33067,5.083974705651495
doc_3458,5.083974705651495
doc_45461,5.083974705651495
doc_31329,5.083974705651495
doc_30019,5.057520557795446
doc_44069,5.057520557795446
doc_3500,5.057520557795446
doc_41866,5.057520557795446
doc_33232,5.057520557795446
doc_27692,5.057520557795446
doc_10920,5.057520557795446
doc_37136,5.057520557795446
doc_44648,5.057520557795446
doc_31330,5.057520557795446
doc_21228,5.057520557795446
doc_13835,5.057520557795446
doc_37077,5.057520557795446
doc_19200,5.057520557795446
doc_45490,5.057520557795446
doc_24677,5.057520557795446
doc_26967,5.057520557795446
doc_13118,5.057520557795446
doc_44918,5.057520557795446
doc_19385,5.031340289865662
doc_25505,5.031340289865662
doc_28017,5.031340289865662
doc_5370,5.031340289865662
doc_30706,5.031340289865662
doc_38105,5.031340289865662
doc_37942,5.031340289865662
doc_27890,5.031340289865662
doc_22314,5.031340289865662
doc_44121,5.031340289865662
doc_27682,5.031340289865662
doc_28477,5.031340289865662
doc_35945,5.031340289865662
doc_19964,5.031340289865662
doc_22923,5.031340289865662
doc_46982,5.031340289865662
doc_36856,5.031340289865662
doc_36840,5.031340289865662
doc_36688,5.031340289865662
doc_23542,5.031340289865662
doc_12910,5.005429670545178
doc_4279,5.005429670545178
doc_14245,5.005429670545178
doc_18909,5.005429670545178
doc_39467,5.005429670545178
doc_25151,5.005429670545178
doc_44031,5.005429670545178
doc_8119,5.005429670545178
doc_27616,5.005429670545178
doc_25248,5.005429670545178
doc_45738,5.005429670545178
doc_30044,5.005429670545178
doc_3390,5.005429670545178
doc_19091,5.005429670545178
doc_25498,5.005429670545178
doc_40950,5.005429670545178
doc_7215,5.005429670545178
doc_17695,5.005429670545178
doc_35507,5.005429670545178
doc_34418,5.005429670545178
doc_46213,4.979784555232948
doc_4276,4.979784555232948
doc_36838,4.979784555232948
doc_4262,4.979784555232948
doc_4266,4.979784555232948
doc_19657,4.979784555232948
doc_27055,4.979784555232948
doc_7237,4.979784555232948
doc_4244,4.979784555232948
doc_634,4.979784555232948
doc_30785,4.979784555232948
doc_4241,4.979784555232948
doc_41973,4.979784555232948
doc_5078,4.979784555232948
doc_26744,4.979784555232948
doc_4265,4.979784555232948
doc_28928,4.979784555232948
doc_39849,4.979784555232948
doc_6916,4.979784555232948
doc_36798,4.954400883833747
doc_28014,4.954400883833747
doc_4256,4.954400883833747
doc_4243,4.954400883833747
doc_4248,4.954400883833747
doc_15057,4.954400883833747
doc_23220,4.954400883833747
doc_4215,4.954400883833747
doc_45789,4.954400883833747
doc_37836,4.954400883833747
doc_4003,4.954400883833747
doc_15428,4.954400883833747
doc_7821,4.954400883833747
doc_4271,4.954400883833747
doc_41898,4.929274678615314
doc_23540,4.929274678615314
doc_32995,4.929274678615314
doc_32354,4.929274678615314
doc_40346,4.929274678615314
doc_26704,4.929274678615314
doc_17622,4.929274678615314
doc_16437,4.929274678615314
doc_5831,4.929274678615314
doc_4692,4.929274678615314
doc_29728,4.929274678615314
doc_39998,4.929274678615314
doc_44995,4.904402042130371
doc_28488,4.904402042130371
doc_6058,4.904402042130371
doc_45007,4.904402042130371
doc_8542,4.904402042130371
doc_42027,4.879779155201252
doc_11329,4.879779155201252
doc_4268,4.879779155201252
doc_32564,4.879779155201252
doc_13046,4.879779155201252
doc_8424,4.879779155201252
doc_8421,4.879779155201252
doc_39094,4.855402274964915
doc_13284,4.855402274964915
doc_5611,4.855402274964915
doc_13703,4.855402274964915
doc_5374,4.823906612475583
doc_35054,4.760282530045833
doc_45011,4.760282530045833
doc_23249,4.760282530045833
doc_27190,4.760282530045833
doc_9022,4.737370182097098
doc_10817,4.714106683038878
doc_4273,4.714106683038878
doc_40010,4.417350244503001
doc_34869,4.380711611119073
doc_3472,4.356621654507548
doc_23638,4.356621654507548
doc_30112,4.087335133039497
doc_30122,4.087335133039497
doc_44653,4.071580581176371
doc_15947,4.0404330437878695
doc_43323,4.0404330437878695
doc_41343,4.025776267997653
doc_17758,4.025037302824341
doc_6592,4.009758444920922
doc_38264,4.009758444920922
doc_38314,4.009758444920922
doc_30164,3.994595144062815
doc_36696,3.994595144062815
doc_17156,3.994595144062815
doc_35577,3.9795460942174907
doc_2337,3.9795460942174907
doc_38758,3.964610008959694
doc_10940,3.964610008959694
doc_14489,3.964610008959694
doc_17539,3.964610008959694
doc_39779,3.9497856211048665
doc_46006,3.9497856211048665
doc_32013,3.9497856211048665
doc_30051,3.9350716823507685
doc_748,3.9350716823507685
doc_22374,3.9350716823507685
doc_27937,3.9350716823507685
doc_32377,3.9204669629270765
doc_11783,3.9204669629270765
doc_25876,3.905970251252752
doc_9263,3.905970251252752
doc_39501,3.905970251252752
doc_16367,3.905970251252752
doc_37881,3.8915803536009945
doc_29383,3.8915803536009945
doc_38448,3.8915803536009945
doc_47193,3.8915803536009945
doc_13392,3.8915803536009945
doc_1566,3.8915803536009945
